event_id,date,home_team,away_team,home_q1,away_q1,home_final,away_final,odd_id,handicap,home_od,away_od,add_time,time_str,odd_id_3,handicap_3,over_od_3,under_od_3,add_time_3,time_str_3,odd_id_8,handicap_8,home_od_8,away_od_8,add_time_8,time_str_8
8711168,2024-08-24 13:00:00,Botafogo RJ U22,Sao Paulo LDB U22,26.0,22.0,76.0,80.0,115012264,-1.5,1.833,1.833,1724398964,,146072437,155.5,1.833,1.833,1724398964,,32198521,-0.5,1.833,1.833,1724436406,
8711159,2024-08-24 13:00:00,Bauru LDB U22,Unifacisa LDB U22,27.0,8.0,81.0,33.0,115012281,-28.5,1.833,1.833,1724398990,,146072456,132.5,1.833,1.833,1724398990,,32198525,-8.5,1.833,1.833,1724436534,
8711161,2024-08-24 10:45:00,Vasco da Gama/Tijuca LDB U22,Uniao Corinthians LDB U22,12.0,12.0,59.0,60.0,115071554,-7.5,2.000,1.714,1724472585,,146138795,132.5,1.833,1.833,1724470140,,32209123,-1.5,1.800,1.869,1724472503,
8711160,2024-08-24 08:30:00,Cerrado Basquete LDB U22,Basquete Cearense LDB U22,18.0,13.0,63.0,53.0,115012237,-22.5,1.833,1.833,1724398906,,146072400,141.5,1.833,1.833,1724398906,,32198515,-6.5,1.833,1.833,1724435906,
8533133,2024-07-21 19:45:00,Paulistano U22,Minas LDB U22,15.0,22.0,83.0,64.0,113185307,-14.5,1.714,2.000,1721601809,,144001195,145.5,1.869,1.800,1721601809,,31866265,-3.5,1.714,2.000,1721601087,
8533134,2024-07-21 15:15:00,Cruzeiro LDB U22,Basquete Cearense LDB U22,18.0,16.0,96.0,40.0,113137329,-50.5,1.833,1.833,1721545534,,143946401,142.5,1.833,1.833,1721545534,,31851661,-14.5,1.800,1.869,1721545534,
8533137,2024-07-21 13:00:00,Mogi Basquete LDB U22,BRB/Brasilia LDB U22,18.0,14.0,84.0,76.0,113163398,-19.5,1.869,1.800,1721577750,,143975710,140.5,1.833,1.833,1721577750,,31858681,-5.5,1.833,1.833,1721576320,
8533136,2024-07-21 10:45:00,LDPG U22,Cerrado Basquete LDB U22,20.0,9.0,78.0,65.0,113155369,-5.5,1.833,1.833,1721567932,,143946396,143.5,1.833,1.833,1721545525,,31856519,-1.5,1.833,1.833,1721567664,
8533135,2024-07-21 08:30:00,IVV/CETAF LDB U22,Bauru LDB U22,24.0,9.0,61.0,57.0,113148550,+2.5,1.909,1.769,1721560856,,143946391,136.5,1.833,1.833,1721545519,,31854437,+0.5,1.909,1.769,1721561182,
8527972,2024-07-20 17:30:00,Unifacisa LDB U22,Mogi Basquete LDB U22,15.0,27.0,64.0,90.0,113101745,+44.5,1.833,1.833,1721504959,,143864866,146.5,1.833,1.833,1721465257,,31839403,+12.5,1.909,1.769,1721504736,
8527971,2024-07-20 15:15:00,Minas LDB U22,Pinheiros U22,7.0,15.0,60.0,80.0,113095454,+16.5,1.769,1.909,1721499058,,143896457,148.5,1.833,1.833,1721499058,,31836619,+4.5,1.833,1.833,1721498158,
8527970,2024-07-20 13:00:00,Basquete Cearense LDB U22,IVV/CETAF LDB U22,12.0,21.0,45.0,69.0,113088497,+34.5,1.833,1.833,1721490517,,143864907,137.5,1.833,1.833,1721465293,,31834503,+9.5,1.909,1.769,1721490517,
8527969,2024-07-20 10:45:00,BRB/Brasilia LDB U22,Cruzeiro LDB U22,12.0,8.0,56.0,65.0,113065956,+28.5,1.833,1.833,1721465260,,143864870,140.5,1.833,1.833,1721465260,,31826337,+8.5,1.833,1.833,1721465260,
8527968,2024-07-20 08:30:00,Bauru LDB U22,LDPG U22,16.0,21.0,74.0,77.0,113077211,+4.5,1.833,1.833,1721474917,,143864953,137.5,1.833,1.833,1721465340,,31831142,+1.5,1.800,1.869,1721474707,
8523266,2024-07-19 19:45:00,Vasco da Gama/Tijuca LDB U22,Caxias do Sul LDB U22,12.0,22.0,52.0,88.0,113030855,+23.5,1.869,1.800,1721429466,,143821953,140.5,1.833,1.833,1721429466,,31806165,+5.5,2.000,1.714,1721400636,
8523265,2024-07-19 19:45:00,Paulistano U22,Cerrado Basquete LDB U22,25.0,12.0,84.0,59.0,113030859,-35.5,1.769,1.909,1721429482,,143821963,143.5,1.833,1.833,1721429482,,31812605,-10.5,1.833,1.833,1721429482,
8523263,2024-07-19 17:30:00,Mogi Basquete LDB U22,Minas LDB U22,25.0,22.0,73.0,90.0,113004721,-6.5,1.833,1.833,1721396806,,143778615,143.5,1.833,1.833,1721386046,,31805359,-1.5,1.769,1.909,1721396806,
8523262,2024-07-19 17:30:00,Flamengo U22,Corinthians U22,17.0,16.0,74.0,72.0,113024232,-1.5,1.800,1.869,1721420811,,143778727,156.5,1.833,1.833,1721386122,,31810406,-0.5,1.833,1.833,1721420931,
8523261,2024-07-19 15:15:00,Franca U22,ADRM/Maringa LDB U22,15.0,10.0,70.0,46.0,113002627,-39.5,1.833,1.833,1721394941,,143778720,147.5,1.833,1.833,1721386118,,31803936,-11.5,1.833,1.833,1721393360,
8523260,2024-07-19 15:15:00,IVV/CETAF LDB U22,BRB/Brasilia LDB U22,13.0,33.0,56.0,74.0,113005326,-10.5,1.833,1.833,1721397186,,143790417,137.5,1.833,1.833,1721395840,,31804627,-2.5,1.769,1.909,1721395840,
8523259,2024-07-19 13:00:00,Uniao Corinthians LDB U22,Sao Paulo LDB U22,14.0,20.0,59.0,70.0,113012676,+28.5,1.833,1.833,1721404851,,143778728,152.5,1.833,1.833,1721386122,,31806931,+7.5,1.909,1.769,1721404864,
8522381,2024-07-19 10:45:00,Botafogo RJ U22,Campo Mourao LDB U22,23.0,12.0,83.0,52.0,113004251,-18.5,1.833,1.833,1721396443,,143761496,145.5,1.833,1.833,1721369234,,31805229,-4.5,1.800,1.869,1721396619,
8518530,2024-07-19 10:45:00,LDPG U22,Basquete Cearense LDB U22,34.0,11.0,107.0,57.0,113003103,-40.5,1.800,1.869,1721395485,,143694808,141.5,1.833,1.833,1721299900,,31805212,-11.5,1.800,1.869,1721396596,
8522380,2024-07-19 08:30:00,Sao Jose U22,Soc. Thalia/SMEIJ LDB U22,19.0,19.0,89.0,59.0,112995146,-18.5,1.833,1.833,1721388469,,143781322,143.5,1.833,1.833,1721388469,,31801566,-5.5,1.833,1.833,1721388469,
8518529,2024-07-19 08:30:00,Cruzeiro LDB U22,Unifacisa LDB U22,33.0,5.0,114.0,43.0,112931426,-46.5,1.833,1.833,1721313671,,143694805,142.5,1.833,1.833,1721299898,,31797402,-13.5,1.833,1.833,1721365597,
8517651,2024-07-18 19:45:00,Corinthians U22,Franca U22,21.0,19.0,77.0,75.0,112952621,-13.5,2.000,1.714,1721342569,,143731345,148.5,1.833,1.833,1721342569,,31789623,-3.5,1.833,1.833,1721342569,
8517650,2024-07-18 17:30:00,Pato Basquete LDB U22,Flamengo U22,9.0,19.0,67.0,89.0,112947354,+25.5,1.833,1.833,1721334560,,143725389,145.5,1.833,1.833,1721334560,,31788501,+7.5,1.833,1.833,1721334560,
8517586,2024-07-18 15:15:00,ADRM/Maringa LDB U22,Botafogo RJ U22,11.0,26.0,64.0,74.0,112908622,+41.5,1.833,1.833,1721286398,,143718429,150.5,1.833,1.833,1721326540,,31786955,+11.5,1.909,1.769,1721326540,
8517579,2024-07-18 13:00:00,Soc. Thalia/SMEIJ LDB U22,Vasco da Gama/Tijuca LDB U22,14.0,9.0,64.0,59.0,112934800,+4.5,1.909,1.769,1721317898,,143711510,139.5,1.833,1.833,1721317898,,31782566,-0.5,1.909,1.769,1721302779,
8517578,2024-07-18 10:45:00,Campo Mourao LDB U22,Sao Jose U22,12.0,17.0,59.0,77.0,112908470,+26.5,1.833,1.833,1721286122,,143681855,143.5,1.833,1.833,1721286122,,31784370,+7.5,1.869,1.800,1721310267,
8517577,2024-07-18 08:30:00,Caxias do Sul LDB U22,Uniao Corinthians LDB U22,19.0,18.0,83.0,65.0,112921498,-30.5,1.833,1.833,1721302100,,143681807,147.5,1.833,1.833,1721286065,,31781901,-8.5,1.769,1.909,1721300886,
8513063,2024-07-17 19:45:00,Franca U22,Pato Basquete LDB U22,29.0,13.0,92.0,51.0,112877325,-17.5,1.833,1.833,1721256367,,143645166,136.5,1.833,1.833,1721256367,,31771482,-4.5,1.769,1.909,1721256387,
8513048,2024-07-17 19:45:00,Bauru LDB U22,Paulistano U22,10.0,20.0,50.0,82.0,112854442,+27.5,1.833,1.833,1721231454,,143597835,135.5,1.833,1.833,1721213150,,31765591,+7.5,1.909,1.769,1721231454,
8513006,2024-07-17 17:30:00,Flamengo U22,Sao Paulo LDB U22,16.0,19.0,100.0,94.0,112857417,-8.5,1.833,1.833,1721234216,,143597697,152.5,1.833,1.833,1721212971,,31766845,-2.5,1.833,1.833,1721234216,
8513005,2024-07-17 17:30:00,Cerrado Basquete LDB U22,Pinheiros U22,17.0,22.0,63.0,93.0,112854638,+40.5,1.833,1.833,1721231760,,143636892,149.5,1.833,1.833,1721247591,,31765575,+11.5,1.869,1.800,1721231406,
8512957,2024-07-17 15:15:00,Minas LDB U22,Cruzeiro LDB U22,23.0,14.0,64.0,77.0,112862595,+8.5,1.800,1.869,1721240071,,143596600,141.5,1.833,1.833,1721211697,,31768262,+2.5,1.800,1.869,1721240164,
8512956,2024-07-17 15:15:00,Vasco da Gama/Tijuca LDB U22,Campo Mourao LDB U22,26.0,19.0,89.0,59.0,112858938,-6.5,1.833,1.833,1721235852,,143627427,135.5,1.833,1.833,1721240141,,31768251,-1.5,1.769,1.909,1721240141,
8512888,2024-07-17 13:00:00,Uniao Corinthians LDB U22,Soc. Thalia/SMEIJ LDB U22,12.0,25.0,56.0,80.0,112836406,+13.5,1.833,1.833,1721212597,,143595896,140.5,1.833,1.833,1721210538,,31761968,+3.5,1.869,1.800,1721217016,
8512693,2024-07-17 13:00:00,AEGB LDB U22,Mogi Basquete LDB U22,14.0,22.0,63.0,112.0,112854644,+51.5,1.909,1.769,1721231767,,143593482,143.5,1.833,1.833,1721207374,,31765620,+15.5,1.833,1.833,1721231767,
8512652,2024-07-17 10:45:00,Unifacisa LDB U22,IVV/CETAF LDB U22,9.0,15.0,44.0,72.0,112846552,+30.5,1.800,1.869,1721223859,,143592323,141.5,1.833,1.833,1721206012,,31763917,+8.5,1.869,1.800,1721223859,
8512651,2024-07-17 10:45:00,Sao Jose U22,ADRM/Maringa LDB U22,34.0,5.0,125.0,62.0,112832014,-45.5,1.833,1.833,1721206015,,143598250,137.5,1.833,1.833,1721214035,,31761536,-13.5,1.833,1.833,1721215656,
8512589,2024-07-17 08:30:00,BRB/Brasilia LDB U22,LDPG U22,18.0,22.0,80.0,73.0,112839030,+21.5,1.833,1.833,1721215837,,143600191,140.5,1.833,1.833,1721215837,,31761558,+5.5,2.000,1.714,1721215837,
8512307,2024-07-17 08:30:00,Botafogo RJ U22,Corinthians U22,30.0,30.0,90.0,93.0,112837602,+8.5,1.833,1.833,1721214399,,143590010,150.5,1.833,1.833,1721203634,,31761632,+2.5,1.833,1.833,1721216015,
8506126,2024-07-16 19:45:00,Paulistano U22,Basquete Cearense LDB U22,20.0,6.0,79.0,39.0,112795536,-63.5,1.833,1.833,1721169834,,143505859,141.5,1.833,1.833,1721119894,,31749504,-18.5,1.833,1.833,1721169857,
8506127,2024-07-16 17:30:00,Cruzeiro LDB U22,AEGB LDB U22,31.0,12.0,123.0,32.0,112774214,-53.5,1.833,1.833,1721141741,,143507220,135.5,1.833,1.833,1721121610,,31747929,-15.5,1.833,1.833,1721161832,
8506129,2024-07-16 15:15:00,IVV/CETAF LDB U22,Minas LDB U22,19.0,19.0,73.0,89.0,112783588,+12.5,2.000,1.714,1721153734,,143534012,132.5,1.833,1.833,1721153734,,31746941,+3.5,1.909,1.769,1721153849,
8506128,2024-07-16 13:00:00,Pinheiros U22,Bauru LDB U22,18.0,4.0,78.0,43.0,112765678,-27.5,1.833,1.833,1721129878,,143526713,142.5,1.800,1.869,1721145538,,31745410,-7.5,1.769,1.909,1721145538,
8506130,2024-07-16 10:45:00,LDPG U22,Unifacisa LDB U22,27.0,9.0,107.0,60.0,112771270,-34.5,1.769,1.909,1721137458,,143506368,137.5,1.833,1.833,1721120652,,31741831,-8.5,1.833,1.833,1721121201,
8501474,2024-07-15 19:45:00,BRB/Brasilia LDB U22,Paulistano U22,7.0,26.0,28.0,86.0,112727586,+36.5,1.869,1.800,1721083103,,143468667,141.5,1.909,1.769,1721083433,,31734279,+10.5,1.909,1.769,1721083491,
8501470,2024-07-15 19:45:00,ADRM/Maringa LDB U22,Vasco da Gama/Tijuca LDB U22,6.0,25.0,41.0,80.0,112720205,+25.5,2.000,1.714,1721074015,,143458564,130.5,1.800,1.869,1721072222,,31734222,+7.5,1.909,1.769,1721083353,
8501477,2024-07-15 17:30:00,Caxias do Sul LDB U22,Flamengo U22,14.0,21.0,66.0,74.0,112721411,+3.5,1.833,1.833,1721075270,,143461638,149.5,1.909,1.769,1721075270,,31732871,+0.5,1.909,1.769,1721075270,
8501471,2024-07-15 17:30:00,AEGB LDB U22,IVV/CETAF LDB U22,22.0,16.0,62.0,89.0,112721059,+36.5,1.869,1.800,1721074940,,143457055,129.5,1.869,1.800,1721070351,,31730391,+10.5,1.869,1.800,1721061240,
8501481,2024-07-15 15:15:00,Campo Mourao LDB U22,Uniao Corinthians LDB U22,22.0,19.0,84.0,55.0,112708009,-6.5,1.800,1.869,1721059283,,143453854,133.5,1.869,1.800,1721066993,,31731469,-1.5,1.769,1.909,1721067334,
8501478,2024-07-15 15:15:00,Minas LDB U22,LDPG U22,18.0,16.0,66.0,61.0,112714789,-9.5,1.800,1.869,1721066531,,143422392,143.5,1.833,1.833,1721035855,,31731107,-2.5,1.800,1.869,1721064093,
8501476,2024-07-15 13:00:00,Corinthians U22,Sao Jose U22,24.0,17.0,82.0,78.0,112705630,-5.5,1.833,1.833,1721055720,,143444722,153.5,1.833,1.833,1721058152,,31729390,-1.5,1.833,1.833,1721055717,
8501475,2024-07-15 13:00:00,Cerrado Basquete LDB U22,Cruzeiro LDB U22,7.0,22.0,48.0,91.0,112707871,+12.5,1.800,1.869,1721059092,,143445531,137.5,1.909,1.769,1721059092,,31729683,+3.5,1.869,1.800,1721059052,
8501479,2024-07-15 10:45:00,Pato Basquete LDB U22,Botafogo RJ U22,26.0,14.0,57.0,59.0,112688075,+25.5,1.833,1.833,1721035886,,143422425,143.5,1.833,1.833,1721035886,,31724796,+7.5,1.833,1.833,1721035886,
8501473,2024-07-15 10:45:00,Bauru LDB U22,Mogi Basquete LDB U22,12.0,23.0,58.0,77.0,112694926,+9.5,1.800,1.869,1721044401,,143436884,139.5,1.833,1.833,1721050412,,31728190,+2.5,1.833,1.833,1721051020,
8501480,2024-07-15 08:30:00,Sao Paulo LDB U22,Franca U22,15.0,22.0,81.0,90.0,112692276,+4.5,1.833,1.833,1721041878,,143427339,145.5,1.833,1.833,1721041878,,31725567,+1.5,1.833,1.833,1721041878,
8501472,2024-07-15 08:30:00,Basquete Cearense LDB U22,Pinheiros U22,15.0,24.0,47.0,99.0,112689385,+60.5,1.833,1.833,1721037867,,143422421,141.5,1.833,1.833,1721035882,,31725816,+17.5,1.869,1.800,1721042853,
8497345,2024-07-14 19:45:00,Uniao Corinthians LDB U22,ADRM/Maringa LDB U22,24.0,13.0,86.0,55.0,112608677,-12.5,1.833,1.833,1720944394,,143358796,137.5,1.833,1.833,1720976836,,31699243,-3.5,1.833,1.833,1720944394,
8497338,2024-07-14 19:45:00,Paulistano U22,Unifacisa LDB U22,25.0,17.0,112.0,48.0,112653565,-46.5,1.800,1.869,1720997092,,143381692,137.5,1.869,1.800,1720997092,,31714916,-13.5,1.800,1.869,1720996672,
8497344,2024-07-14 17:30:00,LDPG U22,AEGB LDB U22,19.0,16.0,85.0,50.0,112645474,-34.5,1.769,1.909,1720989076,,143372103,135.5,1.909,1.769,1720989076,,31711114,-10.5,1.833,1.833,1720987054,
8497342,2024-07-14 17:30:00,Flamengo U22,Soc. Thalia/SMEIJ LDB U22,21.0,19.0,91.0,75.0,112627615,-15.5,1.833,1.833,1720970217,,143351553,145.5,1.833,1.833,1720970217,,31705510,-4.5,1.833,1.833,1720970217,
8497340,2024-07-14 15:15:00,Cruzeiro LDB U22,Bauru LDB U22,12.0,12.0,58.0,52.0,112633352,-6.5,1.833,1.833,1720976005,,143358170,138.5,1.833,1.833,1720976005,,31707246,-1.5,1.769,1.909,1720975306,
8497339,2024-07-14 15:15:00,Vasco da Gama/Tijuca LDB U22,Corinthians U22,10.0,19.0,47.0,89.0,112633494,+22.5,1.833,1.833,1720976203,,143358299,144.5,1.833,1.833,1720976203,,31707366,+6.5,1.833,1.833,1720975987,
8497347,2024-07-14 13:00:00,Sao Jose U22,Pato Basquete LDB U22,17.0,18.0,87.0,47.0,112625328,-22.5,1.833,1.833,1720967695,,143353690,146.5,1.833,1.833,1720972558,,31704542,-6.5,1.833,1.833,1720967695,
8497341,2024-07-14 13:00:00,Pinheiros U22,BRB/Brasilia LDB U22,28.0,17.0,97.0,66.0,112620005,-27.5,1.833,1.833,1720961013,,143348408,147.5,1.833,1.833,1720966893,,31705702,-7.5,1.800,1.869,1720972018,
8497348,2024-07-14 10:45:00,Franca U22,Caxias do Sul LDB U22,19.0,17.0,63.0,69.0,112614787,-4.5,1.833,1.833,1720954484,,143343650,142.5,1.833,1.833,1720961852,,31704011,-1.5,1.869,1.800,1720965134,
8497346,2024-07-14 10:45:00,Mogi Basquete LDB U22,Basquete Cearense LDB U22,30.0,5.0,98.0,43.0,112620430,-42.5,1.833,1.833,1720961456,,143344034,138.5,1.833,1.833,1720962297,,31702040,-12.5,1.833,1.833,1720960274,
8497343,2024-07-14 08:30:00,IVV/CETAF LDB U22,Cerrado Basquete LDB U22,21.0,15.0,68.0,55.0,112615820,+19.5,1.833,1.833,1720955841,,143335775,134.5,1.833,1.833,1720952942,,31700996,+4.5,1.909,1.769,1720956019,
8497337,2024-07-14 08:30:00,Botafogo RJ U22,Sao Paulo LDB U22,22.0,19.0,89.0,86.0,112615556,-1.5,1.833,1.833,1720955554,,143330022,152.5,1.833,1.833,1720944422,,31701048,-0.5,1.833,1.833,1720956478,
8492934,2024-07-13 17:30:00,Campo Mourao LDB U22,Flamengo U22,12.0,17.0,59.0,84.0,112570558,+17.5,1.833,1.833,1720902703,,143284479,140.5,1.833,1.833,1720902703,,31685257,+4.5,1.909,1.769,1720902703,
8491593,2024-07-13 15:15:00,Soc. Thalia/SMEIJ LDB U22,Franca U22,19.0,12.0,48.0,75.0,112563706,+11.5,1.800,1.869,1720894533,,143171498,141.5,1.833,1.833,1720807519,,31683208,+2.5,1.909,1.769,1720894533,
8492933,2024-07-13 13:00:00,Sao Paulo LDB U22,Sao Jose U22,24.0,26.0,77.0,92.0,112551343,+4.5,2.000,1.714,1720879634,,143225478,150.5,1.833,1.833,1720855859,,31680563,+1.5,1.869,1.800,1720886201,
8492932,2024-07-13 10:45:00,Pato Basquete LDB U22,Vasco da Gama/Tijuca LDB U22,13.0,14.0,52.0,64.0,112550124,-2.5,1.909,1.769,1720878155,,143225547,136.5,1.833,1.833,1720855901,,31679149,-0.5,1.833,1.833,1720878155,
8492931,2024-07-13 08:30:00,Caxias do Sul LDB U22,Botafogo RJ U22,24.0,19.0,90.0,83.0,112541448,-2.5,1.769,1.909,1720870132,,143243652,146.5,1.833,1.833,1720866011,,31675723,-0.5,1.769,1.909,1720870132,
8483771,2024-07-12 19:45:00,Flamengo U22,ADRM/Maringa LDB U22,17.0,10.0,86.0,56.0,112422226,-38.5,1.666,2.100,1720758571,,143162366,141.5,1.869,1.800,1720797873,,31638099,-11.5,1.769,1.909,1720758571,
8483722,2024-07-12 17:30:00,Uniao Corinthians LDB U22,Pato Basquete LDB U22,19.0,22.0,75.0,72.0,112425915,+11.5,1.833,1.833,1720763235,,143180232,134.5,1.833,1.833,1720815693,,31638113,+2.5,2.000,1.714,1720763235,
8483724,2024-07-12 15:15:00,Sao Jose U22,Caxias do Sul LDB U22,17.0,16.0,80.0,71.0,112472358,-8.5,1.666,2.100,1720807780,,143171740,144.5,1.909,1.769,1720807780,,31638097,-2.5,1.800,1.869,1720758536,
8483770,2024-07-12 13:00:00,Franca U22,Campo Mourao LDB U22,11.0,9.0,57.0,51.0,112465893,-20.5,1.833,1.833,1720799615,,143163353,134.5,1.833,1.833,1720798782,,31650519,-5.5,1.833,1.833,1720799953,
8489598,2024-07-12 10:45:00,Botafogo RJ U22,Soc. Thalia/SMEIJ LDB U22,10.0,19.0,76.0,67.0,112442773,-8.5,1.833,1.833,1720779974,,143137840,143.5,1.833,1.833,1720779974,,31643313,-2.5,1.833,1.833,1720780355,
8483723,2024-07-12 08:30:00,Vasco da Gama/Tijuca LDB U22,Sao Paulo LDB U22,10.0,23.0,51.0,71.0,112447638,+15.5,1.909,1.769,1720783209,,143113725,141.5,1.833,1.833,1720758354,,31645327,+4.5,1.833,1.833,1720783572,
8434763,2024-07-02 16:00:00,Unifacisa LDB U22,BRB/Brasilia LDB U22,9.0,17.0,40.0,67.0,111826136,+27.5,1.833,1.833,1719912941,,142454557,138.5,1.833,1.833,1719946681,,31495929,+7.5,1.909,1.769,1719946681,
8434728,2024-07-02 13:45:00,Cerrado Basquete LDB U22,Bauru LDB U22,18.0,24.0,101.0,99.0,111826658,+6.5,1.909,1.769,1719913906,,142429086,128.5,1.833,1.833,1719912673,,31492045,+1.5,2.000,1.714,1719919611,
8434680,2024-07-02 11:30:00,Basquete Cearense LDB U22,AEGB LDB U22,18.0,10.0,79.0,53.0,111825201,-3.5,1.833,1.833,1719911500,,142435548,132.5,1.833,1.833,1719923954,,31493240,-0.5,1.769,1.909,1719930638,
8429340,2024-07-01 16:00:00,BRB/Brasilia LDB U22,Cerrado Basquete LDB U22,12.0,17.0,66.0,68.0,111761137,-4.5,1.833,1.833,1719822666,,142352372,141.5,1.833,1.833,1719822666,,31483239,-1.5,1.869,1.800,1719860092,
8429004,2024-07-01 13:45:00,Bauru LDB U22,Minas LDB U22,12.0,16.0,44.0,54.0,111780837,+12.5,1.909,1.769,1719851266,,142351013,135.5,1.833,1.833,1719821440,,31482413,+3.5,1.869,1.800,1719852565,
8428994,2024-07-01 11:30:00,AEGB LDB U22,Unifacisa LDB U22,19.0,22.0,63.0,75.0,111775330,+10.5,2.000,1.714,1719843401,,142350656,137.5,1.833,1.833,1719821147,,31481741,+3.5,1.833,1.833,1719844180,
8420229,2024-06-30 16:00:00,Minas LDB U22,BRB/Brasilia LDB U22,30.0,10.0,81.0,67.0,111723639,-17.5,1.869,1.800,1719773940,,142184592,146.5,1.833,1.833,1719651701,,31462012,-4.5,1.800,1.869,1719733184,
8420230,2024-06-30 13:45:00,Cerrado Basquete LDB U22,AEGB LDB U22,14.0,15.0,77.0,46.0,111616383,-44.5,1.833,1.833,1719651704,,142184602,138.5,1.833,1.833,1719651704,,31467448,-12.5,1.769,1.909,1719765102,
8420179,2024-06-30 11:30:00,Unifacisa LDB U22,Basquete Cearense LDB U22,17.0,27.0,86.0,64.0,111708379,-2.5,1.869,1.800,1719757391,,142218119,122.5,1.833,1.833,1719681618,,31465643,-0.5,1.833,1.833,1719757721,
8419956,2024-06-29 13:30:00,Cruzeiro LDB U22,Paulistano U22,9.0,12.0,51.0,54.0,111643353,+13.5,1.909,1.769,1719678698,,142215098,145.5,1.869,1.800,1719678698,,31445200,+3.5,1.909,1.769,1719678698,
8419957,2024-06-29 11:15:00,Pinheiros U22,Mogi Basquete LDB U22,12.0,21.0,79.0,62.0,111637521,-13.5,1.769,1.909,1719670720,,142206224,151.5,1.833,1.833,1719666646,,31443608,-3.5,1.769,1.909,1719670720,
8419958,2024-06-29 09:00:00,IVV/CETAF LDB U22,LDPG U22,11.0,20.0,56.0,52.0,111632032,+12.5,1.769,1.909,1719662243,,142180726,135.5,1.833,1.833,1719649361,,31441574,+3.5,1.800,1.869,1719661308,
8414795,2024-06-28 16:00:00,BRB/Brasilia LDB U22,Bauru LDB U22,12.0,23.0,64.0,70.0,111569416,+4.5,1.769,1.909,1719597524,,142134105,142.5,1.909,1.769,1719600941,,31422585,+0.5,1.909,1.769,1719601216,
8414796,2024-06-28 13:45:00,AEGB LDB U22,Minas LDB U22,8.0,30.0,44.0,128.0,111563917,+45.5,1.869,1.800,1719593099,,142110066,136.5,1.833,1.833,1719580817,,31417809,+13.5,1.833,1.833,1719583535,
8410276,2024-06-28 13:30:00,Paulistano U22,Pinheiros U22,15.0,24.0,92.0,98.0,111558915,-5.5,1.833,1.833,1719587889,,142122658,140.5,1.833,1.833,1719592133,,31418927,-1.5,1.833,1.833,1719587889,
8414794,2024-06-28 11:30:00,Basquete Cearense LDB U22,Cerrado Basquete LDB U22,8.0,22.0,57.0,88.0,111555480,+35.5,1.714,2.000,1719584923,,142114310,135.5,1.869,1.800,1719584923,,31418217,+9.5,1.909,1.769,1719584923,
8410201,2024-06-28 11:15:00,Mogi Basquete LDB U22,IVV/CETAF LDB U22,22.0,6.0,73.0,57.0,111554511,-28.5,1.909,1.769,1719583841,,142022034,133.5,1.833,1.833,1719483968,,31418055,-7.5,1.769,1.909,1719584221,
8410045,2024-06-28 09:00:00,LDPG U22,Cruzeiro LDB U22,16.0,19.0,74.0,86.0,111547389,+2.5,1.869,1.800,1719575432,,142020600,151.5,1.833,1.833,1719481276,,31415964,+0.5,1.869,1.800,1719575432,
8409989,2024-06-27 19:30:00,Pato Basquete LDB U22,Corinthians U22,15.0,32.0,52.0,115.0,111488125,+12.5,1.833,1.833,1719505921,,142020420,145.5,1.833,1.833,1719480997,,31400399,+3.5,1.833,1.833,1719505921,
8409963,2024-06-27 17:15:00,Campo Mourao LDB U22,Sao Paulo LDB U22,14.0,20.0,61.0,92.0,111473438,+15.5,1.833,1.833,1719480076,,142019830,153.5,1.833,1.833,1719480076,,31399304,+4.5,1.833,1.833,1719496944,
8409911,2024-06-27 16:00:00,Bauru LDB U22,AEGB LDB U22,22.0,14.0,76.0,40.0,111494593,-38.5,1.833,1.833,1719514184,,142018223,128.5,1.833,1.833,1719478563,,31402374,-11.5,1.869,1.800,1719514043,
8409828,2024-06-27 15:00:00,Soc. Thalia/SMEIJ LDB U22,Caxias do Sul LDB U22,21.0,18.0,64.0,84.0,111491779,+7.5,1.833,1.833,1719510530,,142039554,150.5,1.833,1.833,1719510530,,31401593,+1.5,1.909,1.769,1719511198,
8409667,2024-06-27 13:45:00,Minas LDB U22,Basquete Cearense LDB U22,19.0,11.0,97.0,40.0,111488344,-31.5,1.833,1.833,1719506264,,142035515,135.5,1.833,1.833,1719506264,,31400418,-9.5,1.833,1.833,1719506388,
8409605,2024-06-27 11:30:00,Cerrado Basquete LDB U22,Unifacisa LDB U22,25.0,15.0,87.0,53.0,111483290,-37.5,1.869,1.800,1719498431,,142014258,142.5,1.833,1.833,1719474943,,31399294,-10.5,1.800,1.869,1719495162,
8403876,2024-06-26 19:30:00,Sao Paulo LDB U22,Pato Basquete LDB U22,18.0,18.0,77.0,86.0,111442352,-18.5,1.909,1.769,1719441103,,141983137,144.5,1.833,1.833,1719441103,,31392202,-4.5,1.769,1.909,1719441103,
8403762,2024-06-26 17:15:00,Campo Mourao LDB U22,ADRM/Maringa LDB U22,24.0,9.0,85.0,63.0,111411187,-12.5,1.833,1.833,1719396762,,141971307,145.5,1.833,1.833,1719426885,,31386380,-3.5,1.833,1.833,1719406788,
8403685,2024-06-26 15:00:00,Corinthians U22,Soc. Thalia/SMEIJ LDB U22,24.0,21.0,88.0,76.0,111430121,-12.5,1.625,2.200,1719424742,,141947185,146.5,1.833,1.833,1719395165,,31389916,-3.5,1.714,2.000,1719424858,
